order_id,customer_id,product_id,product_name,category,order_date,quantity,unit_price,amount,status,payment_status
ORD-6282,CUST-1087,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-24,2,149.0,298.0,Completed,Paid
ORD-6283,CUST-1092,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-08-24,3,69.0,207.0,Completed,Paid
ORD-6284,CUST-1079,PRD-502,NovaPad Air 10.9 (Lightweight),Tablets,2026-08-24,1,549.0,549.0,Completed,Paid
ORD-6285,CUST-1038,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-08-24,1,1099.0,1099.0,Completed,Paid
ORD-6286,CUST-1007,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-08-24,1,1799.0,1799.0,Completed,Paid
ORD-6287,CUST-1015,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-25,2,149.0,298.0,Completed,Paid
ORD-6288,CUST-1090,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-08-25,1,69.0,69.0,Completed,Paid
ORD-6289,CUST-1049,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-08-25,1,499.0,499.0,Completed,Paid
ORD-6290,CUST-1085,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-08-25,1,799.0,799.0,Completed,Paid
ORD-6291,CUST-1050,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-08-25,2,69.0,138.0,Completed,Paid
ORD-6292,CUST-1086,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-08-25,1,1199.0,1199.0,Returned,Refunded
ORD-6293,CUST-1063,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-25,1,79.0,79.0,Completed,Paid
ORD-6294,CUST-1011,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-08-25,1,1199.0,1199.0,Completed,Paid
ORD-6295,CUST-1059,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-08-25,1,99.0,99.0,Completed,Paid
ORD-6296,CUST-1024,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-08-25,1,179.0,179.0,Completed,Paid
ORD-6297,CUST-1058,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-08-25,1,499.0,499.0,Completed,Paid
ORD-6298,CUST-1078,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-08-25,1,1799.0,1799.0,Completed,Paid
ORD-6299,CUST-1031,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-08-25,1,99.0,99.0,Completed,Paid
ORD-6300,CUST-1074,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-08-26,1,69.0,69.0,Cancelled,Refunded
ORD-6301,CUST-1062,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-08-26,1,99.0,99.0,Completed,Paid
ORD-6302,CUST-1089,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-08-26,1,1399.0,1399.0,Completed,Paid
ORD-6303,CUST-1097,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-26,1,39.0,39.0,Completed,Paid
ORD-6304,CUST-1067,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-08-26,1,59.0,59.0,Completed,Paid
ORD-6305,CUST-1095,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-26,3,79.0,237.0,Returned,Refunded
ORD-6306,CUST-1075,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-26,1,149.0,149.0,Completed,Paid
ORD-6307,CUST-1069,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-26,1,39.0,39.0,Completed,Paid
ORD-6308,CUST-1061,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-08-26,1,69.0,69.0,Completed,Paid
ORD-6309,CUST-1038,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-26,1,149.0,149.0,Completed,Paid
ORD-6310,CUST-1077,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-08-26,1,45.0,45.0,Completed,Paid
ORD-6311,CUST-1034,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-08-26,1,1099.0,1099.0,Completed,Paid
ORD-6312,CUST-1074,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-08-26,1,1099.0,1099.0,Completed,Paid
ORD-6313,CUST-1095,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-08-26,1,59.0,59.0,Completed,Paid
ORD-6314,CUST-1017,PRD-502,NovaPad Air 10.9 (Lightweight),Tablets,2026-08-26,1,549.0,549.0,Completed,Paid
ORD-6315,CUST-1017,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-08-27,1,59.0,59.0,Completed,Paid
ORD-6316,CUST-1002,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-08-27,1,45.0,45.0,Completed,Paid
ORD-6317,CUST-1076,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-08-27,1,45.0,45.0,Completed,Paid
ORD-6318,CUST-1023,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-08-27,1,299.0,299.0,Completed,Paid
ORD-6319,CUST-1024,PRD-502,NovaPad Air 10.9 (Lightweight),Tablets,2026-08-27,2,549.0,1098.0,Completed,Paid
ORD-6320,CUST-1011,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-08-27,1,1199.0,1199.0,Completed,Paid
ORD-6321,CUST-1064,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-27,3,39.0,117.0,Completed,Paid
ORD-6322,CUST-1031,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-27,1,79.0,79.0,Completed,Paid
ORD-6323,CUST-1027,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-08-27,1,69.0,69.0,Completed,Paid
ORD-6324,CUST-1083,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-08-27,1,299.0,299.0,Returned,Refunded
ORD-6325,CUST-1061,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-08-27,1,149.0,149.0,Completed,Paid
ORD-6326,CUST-1069,PRD-204,NovaPhone Max 15 (512GB Gold),Smartphones,2026-08-27,1,1349.0,1349.0,Completed,Paid
ORD-6327,CUST-1061,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-08-27,1,299.0,299.0,Completed,Paid
ORD-6328,CUST-1037,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-08-28,1,179.0,179.0,Completed,Paid
ORD-6329,CUST-1068,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-28,2,79.0,158.0,Completed,Paid
ORD-6330,CUST-1069,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-08-28,1,129.0,129.0,Completed,Paid
ORD-6331,CUST-1079,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-08-28,2,129.0,258.0,Completed,Paid
ORD-6332,CUST-1035,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-08-28,1,849.0,849.0,Completed,Paid
ORD-6333,CUST-1060,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-28,1,39.0,39.0,Completed,Paid
ORD-6334,CUST-1087,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-08-28,1,69.0,69.0,Completed,Paid
ORD-6335,CUST-1087,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-08-28,3,99.0,297.0,Completed,Paid
ORD-6336,CUST-1002,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-28,1,79.0,79.0,Returned,Refunded
ORD-6337,CUST-1014,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-28,1,79.0,79.0,Completed,Paid
ORD-6338,CUST-1037,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-08-28,1,299.0,299.0,Cancelled,Refunded
ORD-6339,CUST-1008,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-08-29,1,59.0,59.0,Completed,Paid
ORD-6340,CUST-1077,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-08-29,1,129.0,129.0,Completed,Paid
ORD-6341,CUST-1012,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-08-29,1,59.0,59.0,Completed,Paid
ORD-6342,CUST-1083,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-08-29,1,69.0,69.0,Completed,Paid
ORD-6343,CUST-1015,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-08-29,1,99.0,99.0,Completed,Paid
ORD-6344,CUST-1085,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-08-29,1,1399.0,1399.0,Completed,Paid
ORD-6345,CUST-1036,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-29,1,39.0,39.0,Completed,Paid
ORD-6346,CUST-1099,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-29,1,39.0,39.0,Completed,Paid
ORD-6347,CUST-1010,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-08-29,1,299.0,299.0,Completed,Paid
ORD-6348,CUST-1043,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-08-29,1,1099.0,1099.0,Completed,Paid
ORD-6349,CUST-1023,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-08-29,1,179.0,179.0,Completed,Paid
ORD-6350,CUST-1079,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-08-30,1,499.0,499.0,Completed,Paid
ORD-6351,CUST-1019,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-08-30,1,379.0,379.0,Completed,Paid
ORD-6352,CUST-1083,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-08-30,2,849.0,1698.0,Completed,Paid
ORD-6353,CUST-1014,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-08-30,1,1099.0,1099.0,Completed,Paid
ORD-6354,CUST-1033,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-30,1,39.0,39.0,Completed,Paid
ORD-6355,CUST-1020,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-08-30,1,129.0,129.0,Completed,Paid
ORD-6356,CUST-1086,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-08-30,1,499.0,499.0,Completed,Paid
ORD-6357,CUST-1051,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-08-30,1,69.0,69.0,Completed,Paid
ORD-6358,CUST-1099,PRD-501,NovaPad Pro 12.9 (120Hz Liquid OLED),Tablets,2026-08-30,1,899.0,899.0,Completed,Paid
ORD-6359,CUST-1094,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-30,1,39.0,39.0,Returned,Refunded
ORD-6360,CUST-1089,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-08-30,1,39.0,39.0,Completed,Paid
ORD-6361,CUST-1046,PRD-303,NovaSound Studio Pro (Wired HiFi),Headphones,2026-08-30,1,389.0,389.0,Completed,Paid
ORD-6362,CUST-1083,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-08-31,1,1399.0,1399.0,Completed,Paid
ORD-6363,CUST-1044,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-08-31,2,1399.0,2798.0,Completed,Paid
ORD-6364,CUST-1038,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-08-31,1,129.0,129.0,Completed,Paid
ORD-6365,CUST-1050,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-08-31,1,79.0,79.0,Completed,Paid
ORD-6366,CUST-1014,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-08-31,1,129.0,129.0,Completed,Paid
ORD-6367,CUST-1081,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-08-31,1,179.0,179.0,Completed,Paid
ORD-6368,CUST-1025,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-08-31,1,1799.0,1799.0,Completed,Paid
ORD-6369,CUST-1063,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-08-31,1,499.0,499.0,Completed,Paid
ORD-6370,CUST-1040,PRD-501,NovaPad Pro 12.9 (120Hz Liquid OLED),Tablets,2026-08-31,1,899.0,899.0,Completed,Paid
ORD-6371,CUST-1058,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-08-31,1,1799.0,1799.0,Returned,Refunded
ORD-6372,CUST-1052,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-08-31,1,849.0,849.0,Completed,Paid
ORD-6373,CUST-1067,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-08-31,2,179.0,358.0,Completed,Paid
ORD-6374,CUST-1069,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-08-31,1,1199.0,1199.0,Completed,Paid
ORD-6375,CUST-1010,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-08-31,1,1099.0,1099.0,Completed,Paid
ORD-6376,CUST-1003,PRD-501,NovaPad Pro 12.9 (120Hz Liquid OLED),Tablets,2026-08-31,2,899.0,1798.0,Completed,Paid
ORD-6377,CUST-1032,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-08-31,1,99.0,99.0,Cancelled,Refunded
ORD-6378,CUST-1007,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-09-01,2,149.0,298.0,Completed,Paid
ORD-6379,CUST-1079,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-09-01,2,799.0,1598.0,Returned,Refunded
ORD-6380,CUST-1064,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-09-01,1,59.0,59.0,Completed,Paid
ORD-6381,CUST-1026,PRD-402,NovaWatch Active 4 (Fitness/OLED),Smartwatches,2026-09-01,1,249.0,249.0,Completed,Paid
ORD-6382,CUST-1095,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-09-01,1,79.0,79.0,Completed,Paid
ORD-6383,CUST-1088,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-09-01,1,69.0,69.0,Completed,Paid
ORD-6384,CUST-1028,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-09-01,1,39.0,39.0,Completed,Paid
ORD-6385,CUST-1009,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-09-01,1,849.0,849.0,Completed,Paid
ORD-6386,CUST-1022,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-09-01,1,99.0,99.0,Completed,Paid
ORD-6387,CUST-1032,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-09-01,1,69.0,69.0,Completed,Paid
ORD-6388,CUST-1081,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-09-01,1,59.0,59.0,Completed,Paid
ORD-6389,CUST-1063,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-09-01,1,1399.0,1399.0,Completed,Paid
ORD-6390,CUST-1012,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-09-01,1,99.0,99.0,Completed,Paid
ORD-6391,CUST-1054,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-09-01,1,99.0,99.0,Completed,Paid
ORD-6392,CUST-1089,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-09-01,1,1199.0,1199.0,Completed,Paid
ORD-6393,CUST-1067,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-09-01,1,179.0,179.0,Completed,Paid
ORD-6394,CUST-1089,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-09-02,1,1099.0,1099.0,Completed,Paid
ORD-6395,CUST-1079,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-09-02,1,1399.0,1399.0,Completed,Paid
ORD-6396,CUST-1045,PRD-402,NovaWatch Active 4 (Fitness/OLED),Smartwatches,2026-09-02,1,249.0,249.0,Completed,Paid
ORD-6397,CUST-1016,PRD-502,NovaPad Air 10.9 (Lightweight),Tablets,2026-09-02,3,549.0,1647.0,Completed,Paid
ORD-6398,CUST-1098,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-09-02,1,379.0,379.0,Completed,Paid
ORD-6399,CUST-1081,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-09-02,1,79.0,79.0,Returned,Refunded
ORD-6400,CUST-1088,PRD-501,NovaPad Pro 12.9 (120Hz Liquid OLED),Tablets,2026-09-02,1,899.0,899.0,Completed,Paid
ORD-6401,CUST-1006,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-09-02,1,1099.0,1099.0,Completed,Paid
ORD-6402,CUST-1056,PRD-301,NovaSound ANC 700 (Noise-Canceling),Headphones,2026-09-02,1,299.0,299.0,Completed,Paid
ORD-6403,CUST-1098,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-09-02,1,179.0,179.0,Completed,Paid
ORD-6404,CUST-1069,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-09-02,1,799.0,799.0,Cancelled,Refunded
ORD-6405,CUST-1066,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-09-02,1,849.0,849.0,Completed,Paid
ORD-6406,CUST-1057,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-09-02,1,69.0,69.0,Completed,Paid
ORD-6407,CUST-1096,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-09-02,2,79.0,158.0,Completed,Paid
ORD-6408,CUST-1015,PRD-303,NovaSound Studio Pro (Wired HiFi),Headphones,2026-09-02,1,389.0,389.0,Completed,Paid
ORD-6409,CUST-1026,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-09-03,2,499.0,998.0,Returned,Refunded
ORD-6410,CUST-1056,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-09-03,1,1199.0,1199.0,Completed,Paid
ORD-6411,CUST-1023,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-09-03,1,499.0,499.0,Completed,Paid
ORD-6412,CUST-1025,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-09-03,1,129.0,129.0,Completed,Paid
ORD-6413,CUST-1043,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-09-03,1,1199.0,1199.0,Completed,Paid
ORD-6414,CUST-1036,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-09-03,1,1199.0,1199.0,Completed,Paid
ORD-6415,CUST-1054,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-09-03,1,799.0,799.0,Completed,Paid
ORD-6416,CUST-1038,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-09-03,1,59.0,59.0,Completed,Paid
ORD-6417,CUST-1079,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-09-03,1,799.0,799.0,Completed,Paid
ORD-6418,CUST-1030,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-09-03,1,1399.0,1399.0,Completed,Paid
ORD-6419,CUST-1028,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-09-03,1,69.0,69.0,Completed,Paid
ORD-6420,CUST-1002,PRD-606,NovaStand Aluminum Laptop Riser,Accessories,2026-09-03,1,45.0,45.0,Completed,Paid
ORD-6421,CUST-1032,PRD-303,NovaSound Studio Pro (Wired HiFi),Headphones,2026-09-03,1,389.0,389.0,Completed,Paid
ORD-6422,CUST-1076,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-09-03,2,1199.0,2398.0,Completed,Paid
ORD-6423,CUST-1006,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-09-04,3,1099.0,3297.0,Completed,Paid
ORD-6424,CUST-1065,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-09-04,1,1099.0,1099.0,Completed,Paid
ORD-6425,CUST-1090,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-09-04,1,849.0,849.0,Completed,Paid
ORD-6426,CUST-1072,PRD-607,NovaCase Magnetic Smart Folio,Accessories,2026-09-04,1,39.0,39.0,Completed,Paid
ORD-6427,CUST-1028,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-09-04,1,1199.0,1199.0,Completed,Paid
ORD-6428,CUST-1012,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-09-04,1,1799.0,1799.0,Completed,Paid
ORD-6429,CUST-1091,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-09-04,2,179.0,358.0,Completed,Paid
ORD-6430,CUST-1004,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-09-04,1,179.0,179.0,Completed,Paid
ORD-6431,CUST-1091,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-09-04,1,499.0,499.0,Completed,Paid
ORD-6432,CUST-1081,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-09-04,1,179.0,179.0,Cancelled,Refunded
ORD-6433,CUST-1081,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-09-04,1,1399.0,1399.0,Completed,Paid
ORD-6434,CUST-1068,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-09-04,1,1099.0,1099.0,Completed,Paid
ORD-6435,CUST-1090,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-09-04,1,59.0,59.0,Completed,Paid
ORD-6436,CUST-1088,PRD-103,NovaBook Gaming 15 (RTX 4070),Laptops,2026-09-04,1,1399.0,1399.0,Completed,Paid
ORD-6437,CUST-1066,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-09-05,1,79.0,79.0,Returned,Refunded
ORD-6438,CUST-1080,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-09-05,1,1099.0,1099.0,Completed,Paid
ORD-6439,CUST-1072,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-09-05,1,99.0,99.0,Completed,Paid
ORD-6440,CUST-1027,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-09-05,3,1199.0,3597.0,Completed,Paid
ORD-6441,CUST-1015,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-09-05,1,129.0,129.0,Completed,Paid
ORD-6442,CUST-1075,PRD-605,NovaPen Pro Stylus with Haptics,Accessories,2026-09-05,1,99.0,99.0,Completed,Paid
ORD-6443,CUST-1029,PRD-303,NovaSound Studio Pro (Wired HiFi),Headphones,2026-09-05,1,389.0,389.0,Completed,Paid
ORD-6444,CUST-1088,PRD-402,NovaWatch Active 4 (Fitness/OLED),Smartwatches,2026-09-05,1,249.0,249.0,Returned,Refunded
ORD-6445,CUST-1065,PRD-502,NovaPad Air 10.9 (Lightweight),Tablets,2026-09-05,2,549.0,1098.0,Completed,Paid
ORD-6446,CUST-1069,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-09-05,2,79.0,158.0,Completed,Paid
ORD-6447,CUST-1058,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-09-05,1,59.0,59.0,Completed,Paid
ORD-6448,CUST-1009,PRD-203,NovaPhone 14 Lite (64GB),Smartphones,2026-09-06,2,449.0,898.0,Completed,Paid
ORD-6449,CUST-1011,PRD-401,NovaWatch Ultra Pro (Titanium Cellular),Smartwatches,2026-09-06,2,499.0,998.0,Completed,Paid
ORD-6450,CUST-1010,PRD-104,NovaBook Ultra 13 (Portable),Laptops,2026-09-06,1,849.0,849.0,Completed,Paid
ORD-6451,CUST-1019,PRD-501,NovaPad Pro 12.9 (120Hz Liquid OLED),Tablets,2026-09-06,1,899.0,899.0,Completed,Paid
ORD-6452,CUST-1081,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-09-06,1,1799.0,1799.0,Completed,Paid
ORD-6453,CUST-1070,PRD-201,NovaPhone 15 Pro (256GB Titanium),Smartphones,2026-09-06,1,1199.0,1199.0,Completed,Paid
ORD-6454,CUST-1095,PRD-603,NovaKey Mechanical RGB Keyboard,Accessories,2026-09-06,1,129.0,129.0,Completed,Paid
ORD-6455,CUST-1003,PRD-204,NovaPhone Max 15 (512GB Gold),Smartphones,2026-09-06,2,1349.0,2698.0,Completed,Paid
ORD-6456,CUST-1043,PRD-402,NovaWatch Active 4 (Fitness/OLED),Smartwatches,2026-09-06,1,249.0,249.0,Completed,Paid
ORD-6457,CUST-1042,PRD-501,NovaPad Pro 12.9 (120Hz Liquid OLED),Tablets,2026-09-06,1,899.0,899.0,Completed,Paid
ORD-6458,CUST-1071,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-09-06,1,179.0,179.0,Completed,Paid
ORD-6459,CUST-1040,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-09-06,1,799.0,799.0,Completed,Paid
ORD-6460,CUST-1048,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-09-06,1,149.0,149.0,Returned,Refunded
ORD-6461,CUST-1022,PRD-602,NovaHub 8-in-1 Dual 4K USB-C Dock,Accessories,2026-09-06,2,59.0,118.0,Completed,Paid
ORD-6462,CUST-1037,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-09-06,3,799.0,2397.0,Completed,Paid
ORD-6463,CUST-1089,PRD-604,NovaMouse Wireless Ergonomic Pro,Accessories,2026-09-06,1,79.0,79.0,Completed,Paid
ORD-6464,CUST-1006,PRD-303,NovaSound Studio Pro (Wired HiFi),Headphones,2026-09-07,1,389.0,389.0,Completed,Paid
ORD-6465,CUST-1048,PRD-202,NovaPhone 15 (128GB Midnight),Smartphones,2026-09-07,1,799.0,799.0,Completed,Paid
ORD-6466,CUST-1086,PRD-303,NovaSound Studio Pro (Wired HiFi),Headphones,2026-09-07,3,389.0,1167.0,Completed,Paid
ORD-6467,CUST-1058,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-09-07,3,379.0,1137.0,Completed,Paid
ORD-6468,CUST-1016,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-09-07,1,1799.0,1799.0,Completed,Paid
ORD-6469,CUST-1019,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-09-07,2,179.0,358.0,Completed,Paid
ORD-6470,CUST-1095,PRD-503,NovaPad Mini 8.4 (Handheld),Tablets,2026-09-07,3,379.0,1137.0,Completed,Paid
ORD-6471,CUST-1091,PRD-302,NovaSound Sport Pods (Waterproof),Headphones,2026-09-07,1,149.0,149.0,Completed,Paid
ORD-6472,CUST-1097,PRD-601,NovaCharge 100W GaN 4-Port Fast Charger,Accessories,2026-09-07,1,69.0,69.0,Completed,Paid
ORD-6473,CUST-1094,PRD-403,NovaWatch Fit Classic (Leather Band),Smartwatches,2026-09-07,1,179.0,179.0,Completed,Paid
ORD-6474,CUST-1062,PRD-102,NovaBook Air 14 (M2/16GB),Laptops,2026-09-07,1,1099.0,1099.0,Completed,Paid
ORD-6475,CUST-1040,PRD-101,NovaBook Pro 16 (M3 Max/32GB),Laptops,2026-09-07,1,1799.0,1799.0,Completed,Paid
ORD-6476,CUST-1058,PRD-304,NovaSound Wireless Lite (BT 5.3),Headphones,2026-09-07,1,69.0,69.0,Returned,Refunded
ORD-6477,CUST-1068,PRD-204,NovaPhone Max 15 (512GB Gold),Smartphones,2026-09-07,1,1349.0,1349.0,Completed,Paid
